0.000135, -0.047847, -0.141785
1.3E-05, -0.048345, -0.142362
-0.000137, -0.048689, -0.142664
-0.000137, -0.048689, -0.142664
-0.000339, -0.048581, -0.143112
-0.000534, -0.048578, -0.143749
-0.000958, -0.048441, -0.144397
-0.001487, -0.047962, -0.144804
-0.001487, -0.047962, -0.144804
-0.001866, -0.047689, -0.144908
-0.002244, -0.047613, -0.1451
-0.002374, -0.047349, -0.145496
-0.00216, -0.047024, -0.144318
-0.00216, -0.047024, -0.144318
-0.002138, -0.046653, -0.14223
-0.00212, -0.046567, -0.142562
-0.001777, -0.046282, -0.141443
-0.001231, -0.045882, -0.139538
-0.001231, -0.045882, -0.139538
-0.000824, -0.04555, -0.139146
-0.000634, -0.045157, -0.139398
-0.000425, -0.044791, -0.140485
-0.000421, -0.044641, -0.141787
-0.000421, -0.044641, -0.141787
-0.000647, -0.044444, -0.141812
-0.001179, -0.044285, -0.141524
-0.001702, -0.043969, -0.141597
-0.002062, -0.043558, -0.141603
-0.002062, -0.043558, -0.141603
-0.002291, -0.043488, -0.141467
-0.002592, -0.043556, -0.141493
-0.002958, -0.043367, -0.143957
-0.003239, -0.043114, -0.145883
-0.003239, -0.043114, -0.145883
-0.003391, -0.043071, -0.146805
-0.003502, -0.042967, -0.146988
-0.003656, -0.04295, -0.145446
-0.003642, -0.043042, -0.142476
-0.003642, -0.043042, -0.142476
-0.003322, -0.043298, -0.140421
-0.0029, -0.043487, -0.140613
-0.002493, -0.04343, -0.139285
-0.002493, -0.04343, -0.139285
-0.001902, -0.04316, -0.137763
-0.001519, -0.042981, -0.138138
-0.001212, -0.043001, -0.138878
-0.000695, -0.042819, -0.14027
-0.000695, -0.042819, -0.14027
-0.000141, -0.0425, -0.143349
0.00038, -0.04261, -0.145057
0.000894, -0.042652, -0.144908
0.001111, -0.042365, -0.145622
0.001111, -0.042365, -0.145622
0.001154, -0.041692, -0.146016
0.001419, -0.041404, -0.146121
0.001492, -0.040491, -0.146819
0.001344, -0.039455, -0.147481
0.000872, -0.038243, -0.147745
0.000872, -0.038243, -0.147745
0.000693, -0.037361, -0.14762
0.001081, -0.037046, -0.147536
0.001324, -0.037461, -0.147718
0.001324, -0.037461, -0.147718
0.00168, -0.037624, -0.14783
0.002318, -0.037135, -0.148025
0.003324, -0.03557, -0.148185
0.004244, -0.033319, -0.148201
0.004244, -0.033319, -0.148201
0.004924, -0.031635, -0.148074
0.005376, -0.030767, -0.148248
0.005889, -0.030044, -0.148518
0.006975, -0.029457, -0.1488
0.006975, -0.029457, -0.1488
0.008421, -0.028234, -0.149236
0.009144, -0.026492, -0.149251
0.009144, -0.026492, -0.149251
0.008858, -0.024807, -0.148646
0.008698, -0.02358, -0.148022
0.009057, -0.022558, -0.147159
0.009632, -0.021013, -0.146226
0.010206, -0.019225, -0.145728
0.010206, -0.019225, -0.145728
0.010668, -0.018143, -0.144929
0.011245, -0.017713, -0.143614
0.012601, -0.017258, -0.142024
0.01493, -0.016214, -0.140309
0.01493, -0.016214, -0.140309
0.016987, -0.01441, -0.138317
0.016868, -0.012734, -0.136858
0.016019, -0.011608, -0.136026
0.015852, -0.01082, -0.135423
0.015852, -0.01082, -0.135423
0.015826, -0.009414, -0.134854
0.015439, -0.007396, -0.134366
0.014835, -0.004859, -0.134045
0.014517, -0.003206, -0.133571
0.014517, -0.003206, -0.133571
0.014364, -0.002121, -0.133166
0.013949, -0.000728, -0.133049
0.013124, 0.000561, -0.13337
0.012647, 0.00143, -0.133593
0.012647, 0.00143, -0.133593
0.01285, 0.002693, -0.133796
0.013141, 0.004381, -0.134316
0.011927, 0.006272, -0.135265
0.009472, 0.008255, -0.136401
0.009472, 0.008255, -0.136401
0.008412, 0.009323, -0.138021
0.009067, 0.010176, -0.139903
0.009973, 0.010674, -0.141263
0.010514, 0.011091, -0.142254
0.011405, 0.01107, -0.142807
0.011405, 0.01107, -0.142807
0.013209, 0.012046, -0.143848
0.01518, 0.013698, -0.145301
0.017602, 0.015513, -0.146897
0.017602, 0.015513, -0.146897
0.018251, 0.016609, -0.148062
0.016846, 0.017408, -0.148144
0.016253, 0.019122, -0.148673
0.015695, 0.021562, -0.149963
0.015695, 0.021562, -0.149963
0.014542, 0.025983, -0.151627
0.013025, 0.030629, -0.152757
0.012031, 0.034454, -0.152849
0.011849, 0.038399, -0.152805
0.011849, 0.038399, -0.152805
0.012195, 0.043039, -0.152587
0.013365, 0.049192, -0.151761
0.014846, 0.05787, -0.150076
0.016957, 0.068099, -0.147551
0.016957, 0.068099, -0.147551
0.019354, 0.076848, -0.144296
0.021214, 0.080549, -0.14107
0.022412, 0.080501, -0.137605
0.023658, 0.080596, -0.133515
0.023658, 0.080596, -0.133515
0.025184, 0.082938, -0.129003
0.026068, 0.088975, -0.125848
0.025487, 0.095923, -0.124291
0.025487, 0.095923, -0.124291
0.023928, 0.10214, -0.123099
0.02162, 0.105711, -0.121915
0.020079, 0.109635, -0.120376
0.020839, 0.114959, -0.118203
0.020839, 0.114959, -0.118203
0.023061, 0.120126, -0.116602
0.02508, 0.127497, -0.116422
0.026017, 0.137234, -0.116956
0.025663, 0.150845, -0.117693
0.025663, 0.150845, -0.117693
0.025744, 0.165323, -0.118485
0.026284, 0.176802, -0.119474
0.026748, 0.1851, -0.117926
0.028164, 0.191761, -0.112517
0.028164, 0.191761, -0.112517
0.031962, 0.195943, -0.107159
0.038521, 0.199811, -0.103369
0.047408, 0.203244, -0.102309
0.053995, 0.20455, -0.10271
0.053995, 0.20455, -0.10271
0.05893, 0.20308, -0.102477
0.064682, 0.200181, -0.101723
0.070188, 0.198737, -0.101209
0.074913, 0.200624, -0.101521
0.074913, 0.200624, -0.101521
0.077209, 0.208593, -0.102792
0.07353, 0.217789, -0.10399
0.068552, 0.224797, -0.10356
0.064289, 0.229657, -0.102199
0.064289, 0.229657, -0.102199
0.060716, 0.235224, -0.101129
0.05765, 0.24478, -0.10183
0.055895, 0.254638, -0.103919
0.056049, 0.261514, -0.10617
0.056049, 0.261514, -0.10617
0.058907, 0.265031, -0.107987
0.06145, 0.264712, -0.110206
0.063837, 0.265343, -0.111765
0.06688, 0.267526, -0.112641
0.06688, 0.267526, -0.112641
0.069474, 0.271158, -0.112387
0.071443, 0.275292, -0.110867
0.072473, 0.278366, -0.109216
0.073652, 0.280279, -0.107921
0.073652, 0.280279, -0.107921
0.075669, 0.280536, -0.107056
0.078147, 0.279426, -0.106996
0.079528, 0.283127, -0.107368
0.079423, 0.290238, -0.1076
0.079423, 0.290238, -0.1076
0.079821, 0.297383, -0.107045
0.081039, 0.302013, -0.105925
0.081448, 0.304242, -0.104146
0.081256, 0.306251, -0.101929
0.081256, 0.306251, -0.101929
0.081326, 0.308284, -0.100103
0.081788, 0.3111, -0.09818
0.082491, 0.314806, -0.095178
0.082491, 0.314806, -0.095178
0.083203, 0.317741, -0.091243
0.084603, 0.318279, -0.086642
0.085984, 0.318296, -0.082209
0.086828, 0.320396, -0.077822
0.089826, 0.325266, -0.074053
0.089826, 0.325266, -0.074053
0.092099, 0.32899, -0.071987
0.094056, 0.331576, -0.06982
0.095839, 0.334581, -0.068517
0.096601, 0.340951, -0.068066
0.096601, 0.340951, -0.068066
0.095949, 0.352712, -0.067964
0.096132, 0.367646, -0.066673
0.097139, 0.382244, -0.064938
0.099289, 0.395714, -0.063116
0.099289, 0.395714, -0.063116
0.100942, 0.410965, -0.061459
0.10196, 0.429792, -0.059272
0.103044, 0.44823, -0.057864
0.104102, 0.466013, -0.057041
0.104102, 0.466013, -0.057041
0.105115, 0.482112, -0.056626
0.105813, 0.494535, -0.056168
0.106092, 0.507206, -0.055174
0.10841, 0.521952, -0.054563
0.10841, 0.521952, -0.054563
0.112116, 0.538425, -0.053966
